hhid|Regular_Carbonated|Juice|Baking_Supplies|Spices|Bottled_Water|Bath_Tissue|Baking
100006048|1|1|0|1|1|0|0
100006077|1|1|1|1|1|1|1
100006083|0|0|1|1|1|0|1
100006090|0|0|1|0|0|0|1
100006094|0|1|1|1|1|1|1
100006103|1|1|1|1|0|0|1
100006109|1|0|0|1|0|0|0
100006113|1|0|1|0|0|1|1
100006116|1|1|0|1|1|1|0
100006120|1|1|1|1|1|1|1
100006122|1|1|1|1|1|1|1
100006132|1|1|1|1|1|1|1
100006134|0|1|0|0|0|0|0
100006149|0|0|1|1|0|0|1
100006153|1|1|1|1|1|1|1
100006158|1|1|1|1|1|1|1
100006160|1|1|1|1|1|1|1
100006161|1|0|0|0|0|0|0
100006172|0|0|1|1|1|0|1
100006175|1|1|1|0|0|1|1
100006185|1|1|1|1|1|1|1
100006187|1|1|1|1|1|1|1
100006192|0|1|0|0|0|0|0
100006193|0|0|1|1|0|0|1
100006199|1|1|1|1|1|1|1
100006204|1|1|1|1|1|1|1
100006232|0|0|1|0|0|0|0
100006241|0|0|1|0|0|0|0
100006244|1|0|0|0|0|1|0
100006248|0|0|1|0|0|1|1
100006257|1|1|1|1|1|1|1
100006262|0|0|1|0|1|0|1
100006263|1|1|1|1|1|1|1
100006271|0|1|1|1|0|0|1
100006276|1|1|0|1|1|1|0
100006281|0|0|0|0|1|0|0
100006290|1|0|1|0|0|1|1
1000063|1|1|1|1|1|1|1
100006308|1|0|0|0|0|0|0
100006317|0|1|1|1|1|0|1
100006326|1|1|1|1|1|1|1
100006335|1|1|0|1|1|1|0
100006336|0|0|1|1|0|0|1
100006346|0|0|1|1|1|1|1
100006355|1|0|0|0|0|0|0
100006380|1|1|1|1|1|1|1
100006392|0|1|0|1|0|1|0
100006396|1|0|0|1|0|0|0
1000064|1|1|1|1|1|1|1
100006400|1|1|1|1|1|1|1
100006409|1|1|0|1|1|1|0
100006426|1|1|1|1|1|1|1
100006429|1|1|1|1|1|1|1
100006432|1|1|1|1|1|1|1
100006442|1|1|0|1|1|0|0
100006446|1|1|1|0|0|1|1
100006452|0|0|1|1|0|0|1
100006457|0|0|1|0|0|0|0
100006479|1|1|1|1|1|1|1
100006483|0|1|1|0|1|0|1
100006484|1|0|0|0|0|0|0
100006488|1|0|0|0|0|0|0
100006489|1|0|0|0|0|0|0
100006491|0|0|1|1|0|0|0
100006497|1|1|1|1|1|1|1
1000065|0|0|0|1|0|0|0
100006506|1|1|1|0|1|1|1
100006508|0|0|1|0|0|0|0
100006510|0|0|1|1|0|0|1
100006537|1|0|0|0|0|0|0
100006550|1|1|1|1|1|1|0
100006554|1|1|1|1|1|0|1
100006559|0|1|1|1|0|0|1
100006566|1|0|0|0|0|0|0
100006569|1|1|1|0|0|1|1
100006577|0|1|0|1|0|0|0
1000066|0|0|1|0|0|0|1
100006601|1|1|1|1|1|1|0
100006604|0|1|1|1|1|0|1
100006614|1|1|1|1|1|1|1
100006622|1|1|1|1|1|1|1
100006624|0|0|1|1|0|0|1
100006629|0|0|1|0|0|0|1
100006639|0|0|1|0|0|0|0
100006663|1|0|0|0|0|0|0
100006674|0|1|1|1|1|1|1
100006676|0|0|0|1|0|0|0
100006679|1|1|1|1|1|1|1
100006691|1|1|1|1|1|0|1
100006709|1|1|1|1|1|1|1
100006729|1|1|0|0|0|1|0
100006734|1|1|0|0|1|0|0
100006739|1|1|1|1|1|1|1
100006746|0|0|1|1|0|0|1
100006783|1|1|0|0|0|1|0
100006788|0|0|0|0|0|1|0
100006790|0|0|1|1|0|0|0
100006797|1|1|1|1|1|1|1
1000068|1|1|0|1|1|0|0
100006804|1|1|1|1|1|1|1
100006805|1|1|1|1|1|1|1
100006811|0|0|1|1|0|0|1
100006821|1|1|1|1|1|1|1
100006824|1|1|1|1|1|1|1
100006836|1|1|1|1|1|1|1
100006839|1|1|1|1|1|1|1
100006844|0|1|1|1|1|0|0
100006860|1|1|1|1|1|0|1
100006877|1|1|0|1|1|0|0
1000069|0|0|1|1|0|0|1
100006901|1|0|1|0|0|1|1
100006902|1|1|1|1|1|1|1
100006923|0|0|0|1|0|0|0
100006927|0|0|0|1|0|0|0
100006933|0|0|1|0|0|0|1
100006938|1|0|0|0|0|1|0
100006947|1|1|1|1|1|1|1
100006951|1|1|1|1|0|0|1
100006961|0|0|1|1|0|0|1
100006962|0|0|0|0|0|1|0
100006969|1|0|0|0|1|0|0
100006971|0|0|1|0|0|1|1
100006973|0|1|0|1|1|1|0
100006974|1|1|0|0|0|0|0
100006981|0|0|0|1|0|0|0
100006982|1|0|1|1|0|1|1
100006984|1|1|1|1|1|1|1
100007014|1|1|0|1|1|1|0
100007020|1|0|0|0|0|0|0
100007021|0|1|1|1|1|0|1
100007034|0|0|0|0|1|0|0
100007035|1|1|0|1|1|0|0
100007046|0|0|1|1|0|0|0
100007047|1|0|0|0|0|0|0
100007064|1|1|1|1|1|1|1
100007065|1|1|1|1|1|1|1
100007077|1|0|0|0|0|0|0
100007082|0|0|1|0|0|0|0
100007083|0|1|0|0|0|0|0
100007084|1|1|1|1|1|0|1
100007097|1|1|0|0|0|0|0
1000071|1|1|1|1|1|1|1
100007125|1|1|0|1|1|1|0
100007130|0|0|1|1|0|0|1
100007138|1|0|0|0|0|0|0
100007146|1|1|1|1|1|1|1
100007155|0|0|1|0|0|0|0
100007162|1|0|0|0|0|0|0
100007172|0|0|1|0|0|0|1
100007175|1|1|1|1|1|1|1
100007179|1|0|0|0|0|0|0
100007180|1|1|1|1|1|1|1
100007185|1|1|0|0|1|0|0
100007191|0|0|1|1|1|0|0
100007205|0|0|1|0|0|1|1
100007213|1|1|0|0|1|1|0
100007215|1|1|1|1|1|1|1
100007223|1|1|0|1|1|1|0
100007225|1|1|1|1|1|1|1
100007234|0|1|0|0|0|0|0
100007235|1|1|1|1|1|1|1
100007238|0|0|0|1|0|0|0
100007242|1|1|1|1|1|1|1
100007250|0|1|1|1|1|0|0
100007259|1|1|1|1|1|1|1
100007274|0|0|1|1|1|0|1
1000073|1|1|1|1|1|1|1
100007309|1|1|0|0|1|0|0
100007310|1|1|1|1|1|1|1
100007320|1|1|1|1|1|1|1
100007331|0|0|1|0|0|1|0
100007336|1|1|1|1|1|1|1
100007350|1|1|1|1|1|1|1
100007358|0|0|1|0|0|1|1
100007366|1|0|0|0|1|0|0
100007368|0|0|1|0|0|0|1
100007369|1|1|1|1|1|0|1
100007372|0|0|0|1|1|0|0
100007373|1|1|0|0|0|1|0
100007406|0|0|1|1|0|0|0
100007408|1|1|1|1|1|1|1
100007419|1|1|1|1|1|1|1
100007425|0|0|0|0|0|1|0
100007426|0|0|1|0|0|0|1
100007437|1|1|1|1|1|1|1
100007439|1|1|0|1|1|1|0
100007440|1|1|0|1|1|1|0
100007444|1|1|0|1|1|1|0
100007447|1|1|1|1|1|1|1
100007473|1|1|1|1|1|1|1
100007474|1|1|0|1|0|1|0
100007494|0|0|1|0|0|1|1
1000075|0|0|1|1|0|0|1
100007504|1|1|0|0|1|1|0
100007511|1|1|1|1|1|1|1
100007526|1|1|1|1|1|0|1
100007535|1|1|1|1|1|1|1
100007539|1|1|1|1|1|1|1
100007540|1|1|0|0|0|0|0
100007543|0|1|1|1|1|0|1
100007556|1|1|1|1|1|1|1
100007561|1|0|0|0|0|0|0
100007564|1|1|0|1|1|0|0
100007573|0|0|1|1|0|0|1
100007578|1|1|1|1|1|1|1
100007586|1|1|0|1|1|0|0
100007595|1|1|0|0|0|1|0
1000076|0|0|1|1|0|0|1
100007626|1|1|1|1|1|1|1
100007629|1|1|1|0|1|1|1
100007635|0|0|1|0|0|0|1
100007638|1|1|0|0|1|1|0
100007645|1|0|0|0|0|0|0
100007662|0|0|1|0|0|0|1
100007676|0|0|1|1|0|0|1
100007695|0|0|1|1|1|0|0
100007720|1|1|1|1|1|1|1
100007724|1|0|0|0|0|0|0
100007727|1|1|1|1|1|1|1
100007731|0|0|1|1|1|0|0
100007752|1|0|0|1|0|1|0
100007755|0|0|1|1|0|0|1
100007761|0|0|0|1|0|0|0
100007768|0|0|0|0|1|0|0
100007780|0|0|1|0|0|0|0
100007783|0|0|1|1|0|1|1
100007792|1|1|1|1|1|1|1
100007799|1|1|0|1|1|0|0
100007807|0|0|1|1|0|0|1
100007823|0|0|1|1|0|0|1
100007824|0|0|0|1|0|0|0
100007826|1|1|1|1|1|1|1
100007849|0|1|1|1|1|0|1
100007853|1|1|1|1|1|1|1
100007858|0|1|1|1|0|0|1
100007877|1|1|0|0|0|0|0
100007886|1|1|1|1|1|1|1
100007914|1|1|1|1|1|1|1
100007924|0|0|1|0|0|1|0
100007934|1|1|1|1|1|1|1
100007944|0|0|0|1|0|0|0
100007950|0|1|1|1|1|0|1
100007957|1|1|1|1|1|1|1
100007972|1|0|0|0|0|0|0
100007993|1|1|1|0|0|1|0
100007995|1|0|0|1|0|1|0
1000080|0|1|1|1|0|0|1
100008013|1|0|0|0|1|0|0
100008046|1|1|1|1|1|1|1
100008048|1|0|1|1|1|0|0
100008063|1|1|0|0|0|0|0
100008065|0|0|1|0|1|0|0
100008066|0|0|1|0|0|0|0
100008081|1|1|1|1|1|1|1
100008110|1|1|1|1|1|1|1
100008112|0|1|0|0|0|1|0
100008114|0|0|1|0|0|1|0
100008119|1|0|1|0|0|1|0
100008135|0|0|1|1|0|0|1
100008139|1|1|1|1|1|1|1
100008147|1|1|0|1|1|0|0
100008155|1|1|1|1|1|1|1
100008160|1|1|0|1|1|1|0
100008162|0|0|1|0|0|0|1
100008172|0|0|1|1|0|0|1
100008204|1|1|0|1|1|0|0
100008206|1|1|1|1|0|1|1
100008215|1|1|1|1|1|1|1
100008217|1|1|1|1|1|1|1
100008239|0|0|0|1|0|0|0
100008253|0|0|0|1|1|0|0
100008271|1|1|1|1|1|1|1
100008299|1|1|1|1|0|1|1
100008308|1|1|0|0|0|0|0
100008320|1|1|0|0|0|0|0
100008330|1|1|1|1|1|1|1
100008332|1|0|1|0|0|1|1
100008354|0|0|1|0|0|0|1
100008356|0|0|1|0|0|0|1
100008357|1|0|0|0|0|0|0
100008375|1|1|0|0|0|1|0
100008386|1|1|1|1|1|1|1
100008387|1|0|1|0|0|1|1
100008392|0|0|1|0|0|0|1
1000084|0|0|0|1|0|0|0
100008409|1|1|0|0|1|0|0
100008415|0|0|0|0|1|0|0
100008428|1|1|1|1|1|1|1
100008433|1|1|1|1|1|1|1
100008438|0|0|1|0|0|0|0
100008441|0|0|1|0|0|1|0
100008442|1|1|0|0|0|1|0
100008443|0|1|0|1|1|0|0
100008449|1|1|0|0|0|1|0
100008476|1|1|1|1|1|1|0
100008480|1|1|1|1|1|1|1
100008485|1|1|1|1|1|1|1
100008489|1|1|0|1|1|1|0
100008492|0|1|1|1|1|1|1
100008515|1|1|1|1|1|0|1
100008516|1|1|0|1|1|1|0
100008519|1|1|1|1|1|1|1
100008521|1|0|1|0|0|0|1
100008528|1|1|1|1|0|1|1
100008534|1|1|0|1|1|1|0
10000854|1|1|1|1|1|0|1
100008574|1|1|1|1|0|1|1
100008580|1|0|0|0|1|0|0
100008585|0|0|1|1|0|0|1
100008596|0|1|0|0|0|0|0
100008601|1|0|0|0|0|1|0
100008603|1|1|1|1|1|1|1
100008607|1|1|1|1|1|1|1
100008618|1|1|0|0|0|0|0
100008620|0|0|1|0|1|0|1
100008629|1|1|0|0|0|0|0
100008633|0|0|1|0|1|0|0
100008643|1|1|1|1|1|1|1
100008653|1|0|0|0|1|1|0
10000866|1|1|1|1|1|1|1
100008667|1|1|0|0|0|1|0
100008675|1|1|1|1|1|1|1
100008681|0|0|1|1|0|0|0
100008687|1|1|1|1|1|1|1
10000869|0|1|1|1|1|0|1
100008698|1|1|1|1|1|1|1
100008699|0|0|0|1|0|0|0
1000087|0|0|1|0|0|0|0
100008703|1|1|0|0|0|0|0
100008705|0|0|1|1|0|0|0
100008709|1|1|1|1|1|1|1
100008722|0|0|1|1|0|0|0
100008726|1|1|1|1|1|0|1
100008730|1|1|1|1|1|1|1
100008741|0|0|0|0|0|1|0
100008743|1|0|0|0|0|0|0
100008749|1|1|1|0|1|1|1
100008751|0|0|1|0|0|0|0
100008759|1|1|1|1|1|1|1
100008760|1|1|1|1|1|1|1
100008768|0|0|1|0|0|1|1
100008772|1|1|1|1|1|1|1
100008781|1|1|1|1|1|1|1
100008791|1|1|1|1|1|1|1
1000088|0|0|1|0|0|0|1
100008809|0|1|1|1|0|1|1
100008820|1|1|1|1|1|0|1
100008823|0|0|1|1|1|0|1
100008833|1|1|1|1|1|1|1
100008845|1|1|1|1|0|1|1
100008859|0|0|1|1|1|1|1
100008872|1|1|1|1|1|1|1
100008879|0|0|1|1|0|0|1
100008902|0|0|0|0|1|0|0
100008907|1|1|0|0|0|0|0
100008932|1|1|1|0|1|1|1
100008934|0|0|0|1|1|0|0
100008951|0|0|0|1|0|0|0
100008954|1|0|1|1|1|1|1
100008958|0|0|1|1|0|0|1
100008964|0|0|1|0|0|0|0
100008971|1|1|1|1|1|1|1
100008979|0|0|0|1|0|0|0
100008983|1|1|1|1|1|1|1
100009016|0|1|1|1|0|1|1
100009017|1|0|0|0|0|0|0
100009026|1|1|0|1|0|0|0
100009032|1|1|1|1|1|1|1
100009034|1|1|0|0|1|0|0
100009042|0|0|0|1|0|0|0
100009049|0|0|1|1|0|1|1
100009053|1|1|0|0|1|1|0
100009080|1|1|1|1|1|1|1
100009092|1|0|0|0|0|1|0
100009095|0|0|1|1|1|0|1
100009096|0|0|1|0|0|0|1
100009098|1|1|1|0|1|1|0
100009101|1|1|0|1|1|1|0
100009102|1|1|1|1|1|1|1
100009105|1|1|1|1|1|1|1
100009129|0|0|0|0|0|1|0
100009182|1|1|1|1|1|1|1
100009185|1|1|1|0|1|0|1
100009199|0|1|1|1|1|1|1
100009201|1|1|1|1|0|1|1
100009211|0|0|1|1|0|1|1
100009217|1|1|0|1|1|1|0
100009227|1|1|1|1|1|1|1
100009232|1|0|0|0|0|0|0
100009239|0|0|1|0|0|0|1
100009242|1|0|0|0|0|0|0
100009247|1|0|0|0|0|1|0
100009249|1|1|1|1|1|1|1
100009257|1|1|1|1|1|1|1
100009260|0|0|0|1|0|0|0
100009267|1|0|0|1|0|0|0
100009274|1|1|0|0|0|0|0
100009286|1|0|0|0|0|0|0
100009290|1|1|1|1|1|1|1
100009299|0|1|1|1|1|0|1
100009300|0|1|1|1|0|0|1
100009317|1|1|1|1|1|1|1
100009323|1|1|0|1|1|0|0
100009352|0|0|1|1|0|0|1
100009357|0|0|1|1|1|0|1
100009358|1|1|1|1|1|1|1
100009360|1|1|1|1|1|1|1
100009362|1|1|1|1|1|1|1
100009373|0|0|0|1|0|0|0
100009382|1|0|0|0|1|0|0
100009389|1|1|1|1|1|1|1
100009393|1|1|1|1|1|1|1
100009398|0|0|1|1|0|0|1
1000094|0|0|1|1|0|0|1
100009401|1|0|0|0|0|0|0
100009408|1|1|1|1|1|1|1
100009412|1|1|0|0|1|0|0
100009415|1|1|1|1|1|1|1
100009422|1|1|1|0|0|1|1
100009424|1|1|1|1|1|1|1
100009432|1|1|1|1|1|1|1
100009435|1|1|0|0|0|1|0
100009438|1|1|0|0|0|1|0
100009469|1|1|1|1|1|1|1
100009478|0|0|0|0|1|0|0
100009521|1|1|1|1|1|1|1
100009524|1|1|0|0|0|0|0
100009532|1|1|1|1|1|1|1
100009535|1|1|1|1|1|1|1
100009545|1|0|0|0|0|1|0
100009554|1|1|1|1|1|1|1
100009566|0|1|1|1|1|1|1
100009571|0|0|1|0|0|0|1
100009572|0|0|1|1|0|0|1
100009582|0|0|0|1|0|1|0
100009618|1|1|0|0|1|1|0
100009635|1|1|0|1|0|0|0
100009644|1|0|0|1|0|0|0
100009651|0|0|1|0|0|0|1
100009653|0|0|1|1|1|0|1
100009668|1|1|0|1|1|0|0
100009674|1|0|1|0|0|1|1
100009675|0|0|1|1|0|0|1
100009676|1|1|1|1|1|1|1
100009688|0|1|0|1|1|0|0
100009689|1|0|1|0|0|1|1
1000097|0|1|1|1|0|0|1
100009706|0|0|1|0|0|0|1
100009710|0|0|1|0|0|0|0
100009720|0|0|1|1|0|0|0
100009721|0|0|1|0|0|0|0
100009727|1|1|0|1|1|0|0
100009729|0|0|1|0|0|0|1
100009735|0|0|0|0|1|0|0
100009745|1|1|1|1|1|1|1
100009762|1|0|1|1|1|1|1
100009777|1|1|1|1|1|1|1
100009778|1|1|1|1|1|1|1
100009791|1|0|1|1|1|1|1
1000098|0|1|1|1|0|1|1
100009807|1|1|1|1|1|1|1
100009812|0|0|1|1|0|0|0
100009841|1|1|1|1|1|1|1
100009842|1|1|1|1|1|0|1
100009851|1|1|0|0|0|1|0
100009853|1|0|0|0|0|1|0
100009859|1|1|1|1|1|1|1
100009860|1|1|1|1|1|1|1
100009869|1|0|0|1|0|0|0
100009877|1|1|0|1|1|0|0
100009878|1|1|1|1|1|1|1
100009879|0|0|1|0|0|0|0
100009895|1|0|1|0|0|1|1
100009903|1|1|1|1|1|1|1
100009916|1|1|1|0|1|0|1
100009949|0|0|1|1|0|0|0
100009954|1|1|1|1|1|1|1
100009956|1|1|1|1|1|1|1
100009958|0|0|0|0|0|1|0
100009975|1|1|1|1|1|1|1
100009976|1|1|1|1|1|1|1
100009980|1|1|1|1|1|1|1
100009992|0|1|1|1|1|0|0
1000100|0|0|1|1|0|0|1
100010001|1|1|1|1|1|1|1
100010004|0|0|0|0|0|1|0
100010007|1|1|1|1|1|1|1
100010020|0|0|1|1|0|0|1
100010024|1|1|0|0|0|0|0
100010026|1|1|1|1|0|1|1
100010029|1|1|1|1|1|1|1
100010038|1|1|0|0|0|1|0
100010039|1|0|0|0|0|1|0
100010048|0|0|0|1|0|0|0
100010058|0|0|1|1|0|0|0
100010060|1|1|1|0|1|1|1
100010063|1|1|0|0|0|1|0
100010065|1|1|1|1|1|0|0
100010071|1|1|1|1|1|1|1
100010080|0|1|1|1|1|1|1
100010092|1|1|1|1|1|1|1
100010099|0|0|1|1|0|0|0
100010102|1|1|1|1|1|0|1
100010110|1|1|1|1|1|1|1
100010119|1|0|0|0|0|1|0
100010151|1|1|0|1|0|1|0
100010155|1|1|0|0|0|0|0
100010166|1|1|1|1|1|1|0
100010173|1|1|1|1|1|0|1
100010181|1|1|1|1|1|1|1
100010185|1|1|1|1|1|1|1
1000102|0|0|1|1|1|0|1
100010214|1|1|1|1|1|1|1
100010239|1|0|0|0|0|0|0
100010287|1|1|1|1|1|1|1
100010293|0|0|0|1|1|0|0
100010300|1|1|1|1|1|1|1
100010312|0|0|0|1|0|0|0
100010320|1|1|1|1|1|1|1
100010322|1|0|0|0|0|1|0
100010336|1|0|0|1|0|1|0
100010342|0|0|0|1|0|0|0
100010372|1|0|1|0|0|1|1
100010379|1|1|0|0|0|1|0
100010382|1|1|1|1|1|1|1
100010385|1|1|1|1|1|1|1
100010387|1|1|1|1|1|1|1
100010408|1|0|0|0|0|0|0
100010419|1|0|0|0|0|1|0
100010441|1|0|0|0|0|0|0
100010452|0|0|1|0|0|0|1
100010453|0|0|1|1|1|0|1
100010456|1|1|1|1|1|1|1
100010459|1|1|1|1|1|1|0
100010467|1|1|1|1|1|1|1
100010471|1|1|1|1|1|1|1
100010482|0|0|1|0|0|0|1
100010490|1|1|1|1|1|1|1
100010532|1|1|1|1|1|1|1
100010547|1|1|1|1|1|1|1
100010556|1|1|0|1|1|1|0
100010558|1|1|1|1|1|1|1
100010563|0|1|1|1|1|1|1
100010565|1|1|1|1|1|0|1
100010587|1|1|1|1|1|1|1
100010596|1|0|1|0|0|0|0
1000106|0|0|1|0|0|0|0
100010601|1|1|0|0|1|0|0
100010612|1|1|0|0|1|1|0
100010616|1|1|1|1|1|1|1
100010617|0|0|1|1|1|0|1
100010631|1|1|1|1|1|1|1
100010643|0|0|1|1|0|0|1
100010644|1|0|0|1|1|0|0
100010648|0|0|1|0|0|0|0
100010651|0|0|0|1|0|0|0
100010657|0|1|1|1|1|0|1
100010674|1|1|1|1|1|0|1
100010685|1|0|1|1|1|1|1
100010686|1|0|0|0|0|0|0
100010693|1|1|0|1|1|0|0
100010694|1|1|1|1|1|1|1
100010695|1|1|1|1|1|1|1
100010697|0|0|1|0|0|0|1
100010699|1|1|0|1|1|0|0
100010701|1|0|0|0|0|1|0
100010702|1|1|1|0|1|1|1
100010705|1|1|1|1|1|0|1
100010706|1|1|1|1|1|1|1
100010716|0|0|0|1|0|1|0
100010717|1|1|0|1|1|1|0
100010725|1|1|1|1|1|1|1
100010730|1|1|1|1|1|1|1
100010738|1|1|1|1|1|1|1
100010755|0|1|0|0|0|0|0
100010772|0|0|1|0|0|0|1
100010774|1|1|1|1|1|1|1
100010783|1|1|1|1|1|1|1
100010791|1|1|1|1|1|1|1
100010795|1|1|1|1|1|0|1
100010796|1|1|1|1|1|1|1
100010807|1|1|0|1|1|1|0
100010819|1|1|1|0|1|1|1
100010821|1|0|1|0|1|0|1
100010844|1|1|1|1|1|1|1
100010854|1|0|1|1|1|1|1
100010858|1|1|1|1|1|1|1
100010860|1|1|0|1|1|1|0
100010861|1|1|1|1|1|1|1
100010874|1|0|1|1|1|1|1
100010908|0|1|1|1|1|0|1
100010916|1|1|1|1|1|1|1
100010917|0|0|1|1|0|0|1
100010921|1|1|1|1|1|1|1
100010922|1|1|0|0|1|1|0
100010929|1|1|1|1|1|1|1
100010931|1|0|1|0|1|1|1
100010932|1|1|1|1|1|1|1
100010933|1|1|0|0|0|1|0
100010939|1|1|0|0|0|1|0
100010942|1|1|1|1|1|1|1
100010945|0|0|1|1|1|0|1
100010951|1|1|1|1|1|1|1
100010955|1|1|1|0|0|1|1
100010956|1|1|1|1|1|1|1
100010957|1|0|0|0|0|0|0
100010958|1|0|0|0|0|0|0
100010983|0|0|1|1|1|0|1
100010991|1|1|0|1|0|1|0
100010993|1|0|0|1|1|0|0
100011007|1|1|1|1|1|1|1
100011008|1|1|1|1|1|1|1
100011009|1|1|1|1|1|1|1
100011012|1|1|1|1|1|1|1
100011026|0|0|1|0|0|1|1
100011033|1|1|0|0|0|0|0
100011035|1|0|1|1|1|0|1
100011042|1|1|0|0|1|0|0
100011047|1|0|0|0|0|0|0
100011056|0|0|0|1|0|1|0
100011076|1|1|1|1|1|1|1
100011078|1|1|1|1|1|0|1
100011084|1|1|1|1|1|1|0
100011093|1|1|0|0|0|1|0
100011095|0|0|0|1|0|0|0
100011096|1|1|1|1|1|1|1
100011124|0|0|1|1|0|1|0
100011130|1|1|0|0|0|0|0
100011133|0|0|0|0|0|1|0
100011136|0|0|1|1|0|1|1
100011148|0|0|1|1|1|0|1
100011151|0|0|1|0|0|0|0
100011157|1|1|1|1|1|1|1
100011163|0|0|0|1|0|0|0
100011181|1|1|1|1|1|1|1
100011190|1|0|0|0|0|0|0
100011223|1|1|0|0|0|1|0
100011225|0|0|1|0|0|0|1
100011234|0|0|1|0|1|1|1
100011243|1|0|1|0|1|1|1
100011264|1|0|0|1|0|0|0
100011267|1|0|0|0|0|1|0
100011277|1|1|0|1|1|1|0
100011278|0|0|0|0|0|1|0
100011283|0|0|0|1|0|0|0
100011287|1|1|1|1|1|1|1
100011289|1|1|1|1|0|1|1
100011293|1|1|1|0|0|1|1
100011306|1|1|1|1|1|1|1
100011316|0|0|0|1|0|0|0
100011341|1|1|1|1|1|1|1
100011342|0|0|0|1|0|0|0
100011347|0|0|0|0|0|1|0
100011349|0|0|1|1|0|0|0
100011351|1|1|1|1|1|1|1
100011358|0|0|1|0|0|0|1
100011384|1|0|1|0|0|1|1
100011387|1|1|1|1|1|1|1
100011405|1|1|1|1|1|1|1
100011411|1|1|1|1|1|1|1
100011428|1|1|1|1|1|1|1
100011430|1|1|1|1|1|0|1
100011434|1|1|1|1|1|1|1
100011435|1|1|1|1|1|1|1
100011439|1|1|0|0|1|1|0
100011444|1|1|0|0|0|0|0
100011449|0|1|1|1|1|0|1
100011453|1|1|0|1|1|1|0
100011455|1|1|1|1|1|1|1
100011458|1|1|1|1|1|1|1
100011461|1|0|0|0|0|1|0
100011473|0|0|1|1|0|1|1
100011478|1|1|0|1|1|0|0
100011479|0|0|0|0|0|1|0
100011488|1|0|0|0|0|0|0
100011489|1|1|1|1|1|1|0
100011496|1|1|1|1|1|0|1
100011497|0|0|1|1|0|0|1
100011503|0|0|1|1|0|1|1
100011504|1|1|1|1|1|1|1
100011508|0|1|0|0|1|0|0
100011514|1|1|0|1|1|1|0
100011526|0|0|1|1|0|0|1
100011533|1|1|1|1|1|1|1
100011535|0|0|1|1|0|0|1
100011557|1|1|1|1|1|1|1
100011559|1|1|0|0|0|1|0
100011569|1|1|1|0|0|1|1
100011571|1|0|0|0|0|0|0
100011577|1|1|1|1|1|1|1
100011582|1|1|1|1|1|1|1
100011593|0|1|1|1|1|1|1
100011598|1|1|1|1|1|0|1
100011600|0|0|0|1|0|0|0
100011604|0|0|0|1|0|0|0
100011609|0|0|1|0|0|0|0
100011617|1|1|1|1|1|1|1
100011619|0|0|1|1|1|0|1
100011624|0|0|1|0|0|0|0
100011634|1|1|1|1|1|1|1
100011635|0|1|1|1|1|0|1
100011636|1|1|0|0|1|0|0
100011637|1|0|0|1|1|0|0
100011656|1|1|0|1|1|0|0
100011659|0|1|0|0|0|1|0
100011662|1|1|1|1|1|1|1
100011681|1|1|0|1|1|0|0
100011682|0|0|0|1|0|0|0
100011688|1|0|0|0|0|0|0
100011691|1|1|0|0|0|1|0
100011705|1|0|0|0|0|1|0
100011712|1|1|1|1|1|1|1
100011725|1|1|1|1|1|1|0
100011743|0|1|1|1|1|0|1
100011776|1|1|0|0|0|0|0
100011787|0|0|0|1|0|0|0
100011794|1|1|1|0|0|1|1
100011807|1|1|1|1|1|0|1
100011811|0|0|1|0|0|1|0
100011813|1|1|1|1|1|1|1
100011825|1|1|1|1|1|1|1
100011830|1|1|1|1|1|1|1
100011843|1|1|1|1|1|1|1
100011846|0|0|1|1|0|0|1
100011848|1|1|0|0|1|1|0
100011852|1|1|1|1|1|1|1
100011877|1|1|1|1|0|1|1
100011879|1|1|0|0|0|0|0
100011881|1|1|1|1|1|1|1
100011888|1|1|1|1|1|1|1
100011890|0|0|1|0|0|0|0
100011898|0|1|1|1|1|0|1
100011900|0|1|1|1|0|0|1
100011906|1|1|1|1|1|1|1
100011908|1|1|1|1|1|1|1
100011913|1|1|1|1|1|1|1
100011916|0|0|1|0|0|0|1
100011932|1|1|1|1|1|1|1
100011936|1|1|1|1|1|1|1
10001195|0|0|1|0|0|0|1
100011952|0|0|1|0|0|1|1
100011953|1|1|1|1|1|1|1
100011959|0|0|1|0|0|0|1
100011963|0|0|0|1|1|1|0
100011984|1|1|1|1|1|1|1
100011990|0|0|1|1|0|0|1
100012|1|1|1|1|1|0|1
100012003|1|1|0|0|0|1|0
100012016|1|1|1|1|1|1|1
100012017|0|0|0|1|0|1|0
100012028|0|0|1|0|0|1|1
100012031|1|1|1|1|1|1|1
100012048|0|0|1|1|0|0|0
100012054|0|0|0|0|1|0|0
100012057|1|1|1|1|1|1|1
100012063|1|0|0|0|0|0|0
100012066|1|1|1|1|1|1|1
100012069|1|1|1|1|1|0|1
100012071|0|0|1|0|0|1|0
100012093|0|0|1|0|0|0|1
100012096|1|1|1|1|1|1|1
100012103|1|1|1|1|1|0|1
100012104|1|1|1|1|1|1|1
100012109|1|0|0|0|0|0|0
100012119|1|1|1|1|1|1|1
100012147|0|0|1|0|0|0|1
100012152|0|1|0|1|1|0|0
100012162|0|0|1|0|0|0|1
100012164|1|1|1|1|1|1|1
100012167|1|1|1|1|1|1|1
100012168|0|1|1|1|1|1|1
100012173|1|1|0|0|1|1|0
100012209|0|0|1|0|0|0|0
100012213|1|1|1|1|1|1|1
